chemical,casnumber_grouped,medium,scope,reference,note
chlorine,7782505,Marine,exclude_from_chronic,chlorine-marine2026,"Short-term (acute) DGV per ANZG 2026 / Batley & Simpson 2020; CPO decays within days so the guideline is short-term, not chronic. Out of scope for allchronic_data."
